,gigabytes_per_sec,iops,numjobs,hipri,fixedbufs,registerfiles,sqthread_poll,thread,iodepth,blocksize,repeat
428,1.47087921,359101.369863,1,False,True,True,False,True,32,4,0
429,1.142278536,139438.297872,1,False,True,True,False,True,8,8,0
430,1.206451487,147271.910112,1,False,False,False,True,False,8,8,0
431,6.083523082,92827.195467,4,False,False,True,True,False,8,64,0
432,6.995060742,106736.156352,2,False,True,True,True,False,128,64,0
433,3.243933003,395987.915408,4,True,True,True,False,True,8,8,0
434,6.7108864,102400.0,1,True,True,True,False,False,128,64,0
435,2.670999562,652099.502488,2,False,True,False,False,False,128,4,0
436,6.52730592,99598.784195,2,False,True,False,True,False,32,64,0
437,4.814985757,293883.408072,1,True,True,False,False,True,128,16,0
438,6.12691483,93489.300999,4,True,True,False,False,True,8,64,0
439,2.93372083,179060.10929,2,True,False,True,False,True,8,16,0
440,4.436949685,541619.834711,2,True,True,False,True,True,32,8,0
441,1.20916872,147603.603604,1,False,True,False,True,False,8,8,0
442,1.768932164,431868.204283,1,True,True,True,True,False,32,4,0
443,4.074921533,497426.944972,2,True,False,True,True,True,32,8,0
444,4.277855872,522199.203187,2,True,True,False,False,False,32,8,0
445,6.7108864,102400.0,1,True,True,True,True,False,128,64,0
446,2.109512424,257508.840864,2,True,True,False,False,True,8,8,0
447,3.209990505,783689.088191,4,False,False,False,True,True,32,4,0
448,1.927723202,470635.547576,1,True,False,True,True,True,128,4,0
449,4.409617347,538283.367556,2,True,True,True,True,False,32,8,0
450,1.445143773,352818.304172,1,False,True,False,False,True,32,4,0
451,1.314249478,320861.689106,1,True,False,True,False,False,128,4,0
452,2.060924806,251577.735125,2,False,True,True,False,False,8,8,0
453,1.811458159,442250.527204,4,False,True,True,True,False,8,4,0
454,3.991605293,243628.252788,1,False,False,True,False,True,32,16,0
455,1.095096199,267357.470678,2,True,False,True,False,True,8,4,0
456,7.064090947,107789.473684,4,True,True,False,False,True,128,64,0
457,6.995060742,106736.156352,2,True,False,False,False,False,128,64,0
458,3.202809318,781935.868755,4,True,True,False,True,False,32,4,0
459,7.052491454,107612.479475,4,True,False,True,True,True,128,64,0
460,5.666183767,691672.823219,4,True,True,True,False,False,32,8,0
461,2.929718482,178815.825375,2,True,False,True,True,False,8,16,0
462,2.93372083,179060.10929,2,True,True,True,True,False,8,16,0
463,6.049249712,369216.901408,2,False,False,False,False,True,128,16,0
464,5.71139268,348595.744681,1,False,False,True,True,False,128,16,0
465,6.52730592,99598.784195,2,True,False,True,True,False,32,64,0
466,4.051855939,247305.660377,1,False,False,False,False,True,128,16,0
467,3.95485018,482769.797422,2,False,False,True,False,False,128,8,0
468,2.126221433,259548.514851,2,True,True,False,False,False,8,8,0
469,5.899680351,90021.978022,1,True,True,True,False,False,32,64,0
470,3.594114892,438734.728033,4,False,False,True,False,True,128,8,0
471,1.39266125,340005.188067,1,False,False,True,False,True,128,4,0
472,1.20916872,147603.603604,1,True,True,False,False,False,8,8,0
473,1.771851194,432580.858086,1,False,False,False,True,True,32,4,0
474,1.177348491,143719.298246,1,False,False,False,False,True,8,8,0
475,1.163317252,284013.001083,1,False,False,True,False,True,32,4,0
476,4.24403883,518071.146245,2,True,False,True,False,False,32,8,0
477,5.93227527,362077.348066,4,True,True,False,False,True,32,16,0
478,3.200422724,781353.204173,4,False,True,True,False,False,32,4,0
479,3.754342041,458293.706294,1,False,True,False,True,True,128,8,0
480,5.867441661,89530.054645,1,False,False,False,True,False,32,64,0
481,1.802336255,440023.49979,4,True,False,False,False,True,8,4,0
482,7.052491454,107612.479475,4,False,True,True,False,False,128,64,0
483,2.164802064,528516.129032,1,False,True,False,True,True,128,4,0
484,1.988410785,485451.851852,1,False,False,False,True,True,128,4,0
485,3.591109779,438367.892977,4,False,False,True,True,False,128,8,0
486,2.086961757,254756.073858,2,False,False,True,True,False,8,8,0
487,7.052491454,107612.479475,4,True,True,False,True,False,128,64,0
488,2.615692628,638596.83313,2,False,True,False,True,True,32,4,0
489,6.995060742,106736.156352,2,True,False,True,True,True,128,64,0
490,0.58932043,143877.058178,1,False,False,False,False,True,8,4,0
491,5.899680351,90021.978022,1,False,True,False,True,True,32,64,0
492,3.200422724,390676.602086,4,True,False,True,True,False,8,8,0
493,6.52730592,99598.784195,2,False,True,False,False,False,32,64,0
494,6.995060742,106736.156352,2,True,True,False,False,False,128,64,0
495,6.083523082,92827.195467,4,True,False,True,False,False,8,64,0
496,1.117898827,272924.51848,2,False,True,True,True,True,8,4,0
497,1.084587701,264791.919192,2,True,True,True,True,False,8,4,0
498,3.497530371,53368.078176,1,False,False,True,False,False,8,64,0
499,2.821923321,688946.123522,2,False,True,False,False,True,128,4,0
500,5.382164531,328501.253133,2,True,True,True,False,False,32,16,0
501,1.079680064,263593.765711,2,True,False,False,False,True,8,4,0
502,4.436949685,541619.834711,2,True,True,False,True,False,32,8,0
503,1.941666951,474039.783002,1,True,False,False,True,True,128,4,0
504,6.7108864,102400.0,1,False,True,True,True,False,128,64,0
505,1.737446317,106045.307443,1,True,True,False,False,False,8,16,0
506,5.899680351,90021.978022,1,False,False,True,False,False,32,64,0
507,5.65871844,690761.528327,4,True,True,False,True,True,32,8,0
508,5.981848601,365103.064067,2,True,False,True,True,False,128,16,0
509,7.122665499,434733.001658,4,True,True,True,True,False,128,16,0
510,5.029235709,76740.046838,2,False,False,True,False,False,8,64,0
511,4.405094662,268865.641026,4,True,True,False,True,False,8,16,0
512,1.409110005,344020.997375,1,True,False,True,False,True,128,4,0
513,6.995060742,106736.156352,2,True,True,True,False,False,128,64,0
514,4.141723525,1011162.970106,4,True,True,True,True,True,128,4,0
515,5.052902701,77101.176471,2,True,False,True,True,True,8,64,0
516,7.122665499,434733.001658,4,True,False,False,True,False,128,16,0
517,6.52730592,99598.784195,2,False,False,False,True,False,32,64,0
518,2.9909243,365103.064067,1,False,False,False,True,True,32,8,0
519,7.122665499,434733.001658,4,False,False,False,False,True,128,16,0
520,6.972349506,106389.61039,4,True,False,False,False,False,32,64,0
521,5.651272757,344926.315789,1,True,True,True,True,True,128,16,0
522,2.404796918,587108.62262,2,False,True,False,False,True,32,4,0
523,1.458888347,356173.913043,1,False,True,False,False,True,128,4,0
524,2.625285633,640938.875306,2,False,True,True,True,True,32,4,0
525,1.720740102,105025.641026,1,True,False,True,False,False,8,16,0
526,5.93227527,362077.348066,4,True,True,True,True,True,32,16,0
527,1.174772236,143404.814004,1,False,True,False,False,False,8,8,0
528,3.543702389,54072.607261,1,False,True,False,True,True,8,64,0
529,2.93372083,179060.10929,2,False,True,False,True,False,8,16,0
530,5.924092822,361577.931034,4,True,False,True,True,True,32,16,0
531,6.066337988,370259.887006,2,False,False,False,True,False,128,16,0
532,5.924092822,361577.931034,4,False,False,False,True,True,32,16,0
533,1.709779974,104356.687898,1,True,True,True,True,True,8,16,0
534,4.137733425,1010188.824663,4,True,False,False,True,True,128,4,0
535,3.585114604,437636.0601,2,False,False,False,True,True,128,8,0
536,0.603904287,147437.570304,1,True,True,False,False,True,8,4,0
537,6.52730592,99598.784195,2,False,True,True,False,False,32,64,0
538,7.122665499,434733.001658,4,True,True,True,True,True,128,16,0
539,3.050402909,372363.636364,1,False,True,False,True,False,32,8,0
540,2.606169475,636271.84466,2,True,True,True,True,False,32,4,0
541,5.029235709,76740.046838,2,False,False,True,False,True,8,64,0
542,0.612866337,149625.570776,1,False,True,True,True,False,8,4,0
543,7.064090947,107789.473684,4,True,False,True,False,True,128,64,0
544,5.36870912,327680.0,2,True,False,True,False,False,32,16,0
545,1.333840775,325644.720497,1,True,False,True,False,False,32,4,0
546,3.176750958,775573.964497,4,False,False,True,False,True,32,4,0
547,5.924092822,361577.931034,4,False,True,True,False,False,32,16,0
548,3.543702389,54072.607261,1,True,True,True,False,True,8,64,0
549,2.974354083,363080.33241,1,False,False,True,True,False,32,8,0
550,5.53475167,337814.43299,1,True,False,True,True,False,128,16,0
551,2.631720156,321254.901961,1,False,True,True,False,False,128,8,0
552,1.809169037,441691.659646,4,True,False,True,True,True,8,4,0
553,4.24403883,259035.573123,1,True,True,True,True,True,32,16,0
554,3.041761541,371308.78187,1,True,True,True,True,True,32,8,0
555,6.049249712,369216.901408,2,True,False,False,False,False,128,16,0
556,3.95485018,482769.797422,2,False,False,True,False,True,32,8,0
557,1.754480104,428339.869281,1,False,True,True,True,False,32,4,0
558,6.109484062,93223.328592,4,False,False,False,False,False,8,64,0
559,2.596715414,633963.724305,2,False,True,True,True,False,32,4,0
560,1.074278963,262275.137569,2,True,False,False,True,False,8,4,0
561,5.915932914,361079.889807,4,False,False,True,True,True,32,16,0
562,5.899680351,90021.978022,1,True,True,False,False,False,32,64,0
563,4.094344419,999595.805529,4,False,False,True,False,False,128,4,0
564,3.61225172,440948.696384,4,True,True,True,True,True,128,8,0
565,7.029406376,107260.229133,4,True,False,True,True,False,32,64,0
566,6.972349506,106389.61039,4,True,False,True,False,False,32,64,0
567,2.606169475,318135.92233,1,False,True,False,False,False,32,8,0
568,2.550455638,311334.916865,1,True,True,True,False,True,32,8,0
569,1.202398459,146777.155655,1,False,False,True,True,True,8,8,0
570,5.899680351,90021.978022,1,False,True,True,True,False,32,64,0
571,4.145721328,1012138.996139,4,True,False,True,True,False,128,4,0
572,1.099582001,268452.636969,2,True,False,True,False,False,8,4,0
573,4.464622968,544997.920998,2,False,True,False,True,True,32,8,0
574,1.099582001,268452.636969,2,False,False,False,True,False,8,4,0
575,2.164802064,264258.064516,1,False,False,True,False,True,32,8,0
576,6.7108864,102400.0,1,True,False,True,True,True,128,64,0
577,5.064819924,77283.018868,2,True,False,True,False,False,8,64,0
578,4.141723525,1011162.970106,4,False,False,True,True,True,128,4,0
579,2.870967443,175229.946524,2,False,False,True,False,False,8,16,0
580,1.720740102,105025.641026,1,True,True,False,True,True,8,16,0
581,2.093063984,255500.974659,2,True,False,True,True,False,8,8,0
582,1.810694475,442064.080944,4,True,True,True,False,False,8,4,0
583,6.98368666,106562.601626,4,True,True,True,False,False,32,64,0
584,4.149726856,1013116.908213,4,True,False,True,True,True,128,4,0
585,5.052902701,77101.176471,2,True,False,False,False,True,8,64,0
586,3.573184106,436179.700499,2,True,True,True,True,True,128,8,0
587,2.029757701,247773.1569,2,False,True,False,False,False,8,8,0
588,3.258700528,397790.591806,4,True,True,False,True,False,8,8,0
589,7.122665499,434733.001658,4,True,True,False,True,False,128,16,0
590,4.121849612,1006310.940499,4,False,False,False,False,False,128,4,0
591,2.407492878,587766.816143,2,False,True,True,False,True,32,4,0
592,5.899680351,90021.978022,1,True,True,False,True,False,32,64,0
593,6.972349506,106389.61039,4,False,False,False,False,False,32,64,0
594,3.200422724,781353.204173,4,False,True,False,True,False,32,4,0
595,3.543702389,54072.607261,1,True,True,False,False,False,8,64,0
596,2.93372083,179060.10929,2,False,False,False,True,False,8,16,0
597,1.771851194,432580.858086,4,False,True,False,False,True,8,4,0
598,6.066337988,370259.887006,2,True,False,False,True,True,128,16,0
599,3.591109779,438367.892977,1,True,True,False,True,True,128,8,0
600,7.122665499,434733.001658,4,True,True,False,False,True,128,16,0
601,7.122665499,434733.001658,4,True,False,False,False,True,128,16,0
602,2.538396747,309862.884161,1,True,False,True,False,False,128,8,0
603,4.436949685,541619.834711,2,True,False,True,True,False,32,8,0
604,5.355320817,326862.842893,2,False,True,False,False,False,32,16,0
605,3.344990105,408323.987539,1,True,False,False,True,True,128,8,0
606,3.532045473,53894.736842,1,False,True,True,True,True,8,64,0
607,5.643846643,688946.123522,4,False,True,True,False,False,32,8,0
608,5.93227527,362077.348066,4,True,False,False,False,True,32,16,0
609,3.19566019,780190.47619,4,True,False,True,False,False,32,4,0
610,5.65871844,690761.528327,4,False,True,False,False,False,32,8,0
611,7.122665499,434733.001658,4,True,False,True,False,False,128,16,0
612,3.543702389,54072.607261,1,True,True,True,True,True,8,64,0
613,3.239040193,395390.648567,4,True,False,True,True,True,8,8,0
614,7.052491454,107612.479475,4,False,False,True,True,False,128,64,0
615,5.924092822,361577.931034,4,False,False,True,False,True,32,16,0
616,4.396077068,268315.250768,4,False,False,True,True,True,8,16,0
617,1.71524253,104690.095847,1,True,False,True,True,True,8,16,0
618,2.429280144,296542.986425,1,False,False,True,False,False,32,8,0
619,7.122665499,434733.001658,4,False,True,False,False,False,128,16,0
620,2.105376125,514007.843137,1,False,True,False,True,False,128,4,0
621,1.437405386,350929.049531,1,True,False,False,False,False,32,4,0
622,4.530556219,276523.206751,1,False,True,False,False,False,128,16,0
623,1.761676495,430096.800656,4,False,False,False,False,True,8,4,0
624,2.169175402,529583.838384,1,True,True,True,True,True,128,4,0
625,6.7108864,102400.0,1,False,False,True,True,True,128,64,0
626,5.673668819,692586.52576,4,True,True,False,False,False,32,8,0
627,5.36870912,327680.0,2,True,True,False,False,True,32,16,0
628,2.578011582,629397.358944,2,True,False,True,True,False,32,4,0
629,4.260880253,260063.492063,1,False,True,True,True,False,32,16,0
630,7.052491454,107612.479475,4,True,True,True,True,False,128,64,0
631,2.921746459,178329.251701,2,True,False,True,False,False,8,16,0
632,1.813753081,442810.810811,4,True,True,False,True,False,8,4,0
633,7.052491454,107612.479475,4,True,False,False,True,False,128,64,0
634,5.651272757,344926.315789,1,True,True,True,True,False,128,16,0
635,2.957966457,361079.889807,1,True,False,False,True,True,32,8,0
636,3.123612578,381300.363636,4,False,False,False,False,True,8,8,0
637,2.093063984,511001.949318,1,True,True,False,True,False,128,4,0
638,3.3554432,409600.0,1,False,False,False,True,True,128,8,0
639,3.200422724,781353.204173,4,True,False,False,True,True,32,4,0
640,3.591109779,438367.892977,1,False,True,True,True,True,128,8,0
641,1.082946872,264391.326273,2,True,True,False,True,True,8,4,0
642,2.091025947,255252.190847,2,False,False,False,True,False,8,8,0
643,7.064090947,107789.473684,4,False,False,True,False,True,128,64,0
644,0.627552205,153210.987726,1,False,True,True,True,True,8,4,0
645,6.547206243,99902.439024,2,True,False,True,False,True,32,64,0
646,5.382164531,328501.253133,2,False,True,False,True,False,32,16,0
647,2.334221356,569878.26087,2,False,False,True,False,True,128,4,0
648,3.721808748,908644.714038,2,False,True,False,True,True,128,4,0
649,5.052902701,77101.176471,2,False,True,True,True,True,8,64,0
650,5.614336334,685343.79085,4,False,False,False,False,True,32,8,0
651,5.017485158,76560.747664,2,True,False,True,False,True,8,64,0
652,3.532045473,53894.736842,1,True,True,False,True,False,8,64,0
653,6.995060742,106736.156352,2,False,True,True,False,True,128,64,0
654,6.995060742,106736.156352,2,True,True,False,False,True,128,64,0
655,6.032257438,368179.775281,2,False,False,True,False,True,128,16,0
656,2.130440126,260063.492063,1,False,False,False,False,False,32,8,0
657,4.227330015,258015.748031,1,True,False,False,True,True,32,16,0
658,3.508960209,53542.48366,1,True,False,False,True,False,8,64,0
659,1.810694475,442064.080944,4,True,True,False,True,True,8,4,0
660,3.573184106,436179.700499,2,False,True,False,True,True,128,8,0
661,5.052902701,77101.176471,2,False,False,False,True,True,8,64,0
662,6.066337988,370259.887006,2,False,True,True,True,True,128,16,0
663,1.984735349,484554.528651,1,False,False,False,True,False,128,4,0
664,1.717986918,104857.6,1,True,False,False,True,False,8,16,0
665,4.106087281,1002462.715105,4,False,True,False,False,False,128,4,0
666,3.146496187,384093.772894,4,False,True,False,False,False,8,8,0
667,1.199711535,146449.162011,1,False,False,False,True,True,8,8,0
668,4.227330015,258015.748031,1,True,False,False,True,False,32,16,0
669,1.103537331,269418.293936,2,True,False,True,True,True,8,4,0
670,3.190911809,779031.203566,4,False,True,True,False,True,32,4,0
671,3.591109779,438367.892977,2,True,True,False,True,True,128,8,0
672,4.129776246,1008246.153846,4,True,True,False,False,True,128,4,0
673,3.588109687,438001.670844,4,True,True,True,True,False,128,8,0
674,2.65121438,323634.567901,1,True,True,False,False,False,128,8,0
675,4.227330015,258015.748031,1,False,False,True,True,False,32,16,0
676,1.696274603,103532.385466,1,False,True,True,False,False,8,16,0
677,3.520464996,53718.032787,1,False,True,False,False,False,8,64,0
